route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
A,29543145,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,0,SEM_A_3,1,2
E,29034121,"Fontanil-Cornillon, Palluel",12345-MGHLV02_ST0_10_HI2425,1,SEM_E_1,1,2
14,29088796,"Saint-Georges-de-Commiers, St-G.-de-Commiers Gare",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,SEM_C14_4,1,2
23,29457402,"Vizille, Le Péage",1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425,0,SEM_23_1,1,2
B,29028341,"Grenoble, Oxford",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,1,SEM_B_2,1,2
8,30054311,"Grenoble, Victor Hugo - Belgrade",1234567-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,1,SEM_C8_1,1,2
5,29693486,"Gières, Université - Biologie",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,1,SEM_C5_2,1,2
67,29056229,"Grenoble, Grand'place",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,0,SEM_67_2,1,2
6-HI2425,28794560,"Eybens, Maisons Neuves",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C6_3,1,2
C,29830951,"Seyssins, Le Prisme",12345-MGHLV09_ST0_15_HI2425,1,SEM_C_2,1,2
6-HI2425,28793297,"Eybens, Maisons Neuves",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425,1,SEM_C6_3,1,2
A,29847091,"Fontaine, La Poya",12345-MEHLV10_ST0_3_HI2425,1,SEM_A_4,1,2
8,29782801,"Grenoble, Victor Hugo - Belgrade",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C8_1,1,2
59,29631852,"Gières, Gières Gare - Chamandier",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,SEM_59_2,1,2
1,29000969,"Meylan, Maupertuis",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C1_2,1,2
6-HI2425,29926842,"Seyssins, Le Prisme",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C6_1,1,2
16,29188984,"Le Pont-de-Claix, Gendarmerie",123456*-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_16_6,1,2
E,29273520,"Fontanil-Cornillon, Palluel",12345-MGHLV10_ST0_13_HI2425,1,SEM_E_1,1,2
A,29936720,"Le Pont-de-Claix, L'Etoile",12345-MEHLV12_ST8_2_HI2425-MEHW12_ST11_2_HI2425,0,SEM_A_3,1,2
E,29063208,"Fontanil-Cornillon, Palluel",1234567-MGHS02_ST5_3_HI2425,1,SEM_E_1,1,2
6-HI2425,28794729,"Grenoble, Oxford",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C6_2,1,2
5,29308564,"Grenoble, Palais de Justice - Gare",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,0,SEM_C5_1,1,2
21,29076417,"Claix, Pont Rouge",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,SEM_21_1,1,2
B,29843149,"Gières, Plaine des Sports",12345-MGHLV10_ST0_17_HI2425,0,SEM_B_1,1,2
B,29829514,"Grenoble, Oxford",12345-MGHLV09_ST0_15_HI2425,1,SEM_B_2,1,2
1,29982481,"Meylan, Maupertuis",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C1_2,1,2
A,29936202,"Fontaine, La Poya",12345-MEHLV12_ST8_2_HI2425-MEHW12_ST11_2_HI2425,1,SEM_A_4,1,2
11,29982221,"Lumbin, Longs Prés",12345-MIHLV11_ST0_0_HI2425-MIHLV11_ST0_0_HI2425,1,SEM_C11_1,1,2
18,29395277,"Poisat, Cimetière Intercommunal",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,0,SEM_18_3,1,2
2,29322825,"Grenoble, Louise Michel",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C2_1,1,2
B,29843071,"Grenoble, Oxford",12345-MGHLV10_ST0_17_HI2425,1,SEM_B_2,1,2
21,29076577,"Seyssins, Le Prisme",1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425-MFHS13_ST5_0_HI2425,1,SEM_21_2,1,2
A,28908267,"Le Pont-de-Claix, L'Etoile",1234567-MEHS02_ST5_1_HI2425-MEHS12_ST5_1_HI2425,0,SEM_A_3,1,2
NAVD,29830510,"La Tronche, Grand Sablon",12345-MGHLV09_ST0_15_HI2425-MGHLV10_ST0_17_HI2425,0,,1,2
A,30018359,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_2_HI2425,0,SEM_A_3,1,2
15,29478511,"Domène, Chenevières",12345-MAHLVI09_ST21_0_HI2425,0,SEM_15_8,1,2
18,29395298,"Poisat, Cimetière Intercommunal",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,0,SEM_18_3,1,2
10,29179225,"Échirolles, Marie Curie",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,0,SEM_C10_1,1,2
20,29612465,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_20_1,1,2
19,29657978,"Seyssins, Garlettes",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_19_1,1,2
2,29645296,"Grenoble, Louise Michel",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,1,SEM_C2_1,1,2
C,29069970,"Gières, Plaine des Sports",12345-MGHLV10_ST0_13_HI2425,0,SEM_C_1,1,2
40,28978425,"Grenoble, Victor Hugo",12345-MFHLV05_ST0_0_HI2425-MFHLV09_ST21_8_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,SEM_40_2,1,2
80,29021026,"Grenoble, Verdun - Préfecture",1234567-MIHS48_ST5_1_HI2425,0,SEM_80_1,1,2
5,29693533,"Gières, Université - Biologie",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,1,SEM_C5_2,1,2
69,29480409,"Vaulnaveys-le-Haut, Les Blanchères",12345-MIHLV11_ST0_0_HI2425,1,SEM_69_1,1,2
E,29063999,"Fontanil-Cornillon, Palluel",1234567-MGHD02_ST6_1_HI2425,1,SEM_E_1,1,2
7,29747571,"Échirolles, Comboire",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,1,SEM_C7_2,1,2
18,29401637,"Poisat, Cimetière Intercommunal",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,0,SEM_18_3,1,2
A,29936513,"Fontaine, La Poya",12345-MEHLV12_ST8_2_HI2425-MEHW12_ST11_2_HI2425,1,SEM_A_4,1,2
C,29835571,"Seyssins, Le Prisme",12345-MGHLV10_ST0_17_HI2425,1,SEM_C_2,1,2
D,29830087,"Grenoble, Gares",12345-MGHLV09_ST0_15_HI2425,1,SEM_D_5,1,2
2,29191824,"Claix, Pont Rouge",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C2_2,1,2
18,29444691,"Poisat, Cimetière Intercommunal",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,0,SEM_18_3,1,2
C,29830737,"Seyssins, Le Prisme",12345-MGHLV09_ST0_15_HI2425,1,SEM_C_2,1,2
B,29028228,"Grenoble, Oxford",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,1,SEM_B_2,1,2
8,30045989,"Gières, Université - IUT-STAPS",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,0,SEM_C8_4,1,2
E,29033901,"Grenoble, Louise Michel",12345-MGHLV02_ST0_10_HI2425,0,SEM_E_2,1,2
3,29740294,"Échirolles, Centre du graphisme",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_C3_2,1,2
A,29856849,"Le Pont-de-Claix, L'Etoile",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,0,SEM_A_3,1,2
7,29747496,"Échirolles, Comboire",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,1,SEM_C7_2,1,2
19,29651522,"Seyssins, Garlettes",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_19_1,1,2
3,29552660,"Échirolles, Centre du graphisme",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,1,SEM_C3_2,1,2
6-HI2425nav,30028319,"Eybens, Maisons Neuves",1234567-MEHD12_ST6_2_HI2425,1,,1,2
E,29834865,"Grenoble, Louise Michel",12345-MGHLV09_ST0_15_HI2425-MGHLV09_ST0_16_HI2425,0,SEM_E_2,1,2
8,30058116,"Gières, Université - IUT-STAPS",1234567-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_C8_4,1,2
18,29395345,"Poisat, Cimetière Intercommunal",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,0,SEM_18_3,1,2
1,29982500,"Grenoble, Cité Jean Macé",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C1_5,1,2
E,29839405,"Fontanil-Cornillon, Palluel",12345-MGHLV10_ST0_17_HI2425,1,SEM_E_1,1,2
46,29101219,"Varces-Allières-et-Risset, Rond-Point de l'Europe",1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425-MFHS13_ST5_0_HI2425,1,SEM_46_6,1,2
4,29643170,"Grenoble, Victor Hugo",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,1,SEM_C4_2,1,2
A,29936494,"Fontaine, La Poya",12345-MEHLV12_ST8_2_HI2425-MEHW12_ST11_2_HI2425,1,SEM_A_4,1,2
C,28905814,"Saint-Martin-d'Hères, Université - Condillac",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,0,SEM_C_1,1,2
2,29195163,"Grenoble, Louise Michel",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,1,SEM_C2_1,1,2
E,29839522,"Fontanil-Cornillon, Palluel",12345-MGHLV10_ST0_17_HI2425,1,SEM_E_1,1,2
E,29839487,"Grenoble, Louise Michel",12345-MGHLV10_ST0_17_HI2425,0,SEM_E_2,1,2
6-HI2425,28794607,"Grenoble, Oxford",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C6_4,1,2
6-HI2425,28793375,"Eybens, Maisons Neuves",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425,1,SEM_C6_3,1,2
E,29064042,"Grenoble, Louise Michel",1234567-MGHD02_ST6_1_HI2425,0,SEM_E_2,1,2
80,29718456,"Crolles, Le Brocey",12345-MIHLV11_ST0_0_HI2425,1,SEM_80_2,1,2
E,29951552,"Grenoble, Louise Michel",12345-MGHLV12_ST0_1_HI2425,0,SEM_E_2,1,2
25,29846641,"Le Gua, Les Saillants",12345-MAHLVI09_ST21_0_HI2425,0,SEM_25_1,1,2
A,29936288,"Le Pont-de-Claix, L'Etoile",12345-MEHLV12_ST8_2_HI2425-MEHW12_ST11_2_HI2425,0,SEM_A_3,1,2
25,29846619,"Grenoble, Colonel Dumont",12345-MAHLVI09_ST21_0_HI2425,1,SEM_25_2,1,2
16,29772976,"Le Pont-de-Claix, Gendarmerie",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_16_6,1,2
14,29089013,"Grenoble, Gares",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,1,SEM_C14_6,1,2
2,29191781,"Grenoble, Louise Michel",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C2_1,1,2
E,29850944,"Fontanil-Cornillon, Palluel",1234567-MGHD12_ST6_2_HI2425,1,SEM_E_1,1,2
6-HI2425nav,30027707,"Grenoble, Grand'place",12345-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,0,,1,2
E,29273558,"Fontanil-Cornillon, Palluel",12345-MGHLV10_ST0_13_HI2425,1,SEM_E_1,1,2
E,29273191,"Grenoble, Louise Michel",12345-MGHLV10_ST0_13_HI2425,0,SEM_E_2,1,2
B,29028456,"Gières, Plaine des Sports",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,0,SEM_B_1,1,2
15,29715405,"Grenoble, Verdun - Préfecture",12345-MAHLV06_ST0_0_HI2425,1,SEM_15_10,1,2
7,29750682,"Échirolles, Comboire",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHW11_ST11_1_HI2425,1,SEM_C7_2,1,2
21,29076404,"Seyssins, Le Prisme",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,SEM_21_2,1,2
D,28879559,"Grenoble, Gares",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,1,SEM_D_5,1,2
7,29747742,"Saint-Martin-d'Hères, Henri Wallon",1234567-MEHS02_ST5_1_HI2425,0,SEM_C7_3,1,2
4,29551977,"Eybens, Le Verderet",1234567-MEHS02_ST5_1_HI2425-MEHS12_ST5_1_HI2425,0,SEM_C4_1,1,2
5,29983128,"Grenoble, Palais de Justice - Gare",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C5_1,1,2
25,29844769,"Grenoble, Colonel Dumont",12345-MAHLV06_ST0_0_HI2425,1,SEM_25_2,1,2
4,29552675,"Grenoble, Victor Hugo",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,1,SEM_C4_2,1,2
10,29179241,"Échirolles, Marie Curie",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,0,SEM_C10_1,1,2
E,29834913,"Grenoble, Louise Michel",12345-MGHLV09_ST0_15_HI2425-MGHLV09_ST0_16_HI2425,0,SEM_E_2,1,2
11,29623180,"Lumbin, Longs Prés",12345-MIHLV09_ST0_5_HI2425,1,SEM_C11_1,1,2
3,29551925,"Grenoble, Victor Hugo",1234567-MEHS02_ST5_1_HI2425-MEHS12_ST5_1_HI2425,0,SEM_C3_1,1,2
B,29337551,"Grenoble, Oxford",1234567-MGHS02_ST5_3_HI2425-MGHS12_ST5_4_HI2425,1,SEM_B_2,1,2
18,29401492,"Meylan, Lycée du Grésivaudan",1234567-MEHS02_ST5_1_HI2425-MEHS12_ST5_1_HI2425,1,SEM_18_4,1,2
7,29975116,"Seyssins, Comboire",1234567-MEHS12_ST5_1_HI2425,1,SEM_C7_4,1,2
2,29645313,"Claix, Pont Rouge",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,0,SEM_C2_2,1,2
C,29830765,"Saint-Martin-d'Hères, Université - Condillac",12345-MGHLV09_ST0_15_HI2425,0,SEM_C_1,1,2
A,30018552,"Fontaine, La Poya",12345-MEHLV11_ST8_2_HI2425,1,SEM_A_4,1,2
A,30018463,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_2_HI2425,0,SEM_A_3,1,2
7,29952523,"Seyssins, Comboire",12345-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,1,SEM_C7_2,1,2
A,30018890,"Fontaine, La Poya",12345-MEHLV11_ST8_2_HI2425,1,SEM_A_4,1,2
C,29835749,"Saint-Martin-d'Hères, Université - Condillac",12345-MGHLV10_ST0_17_HI2425,0,SEM_C_1,1,2
6-HI2425,29300479,"Grenoble, Grand'place",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425,1,SEM_C6_3,1,2
2,29191803,"Claix, Pont Rouge",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C2_2,1,2
A,30018581,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_2_HI2425,0,SEM_A_3,1,2
B,29150442,"Gières, Plaine des Sports",12345-MGHLV10_ST0_13_HI2425,0,SEM_B_1,1,2
A,29856976,"Fontaine, La Poya",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,1,SEM_A_4,1,2
B,29842934,"Gières, Plaine des Sports",12345-MGHLV10_ST0_17_HI2425,0,SEM_B_1,1,2
E,29951327,"Grenoble, Louise Michel",12345-MGHLV12_ST0_1_HI2425,0,SEM_E_2,1,2
2,29195126,"Grenoble, Louise Michel",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,1,SEM_C2_1,1,2
2,29195141,"Claix, Pont Rouge",1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425-MSHSAH12_ST5_0_HI2425,0,SEM_C2_2,1,2
B,29829672,"Gières, Plaine des Sports",12345-MGHLV09_ST0_15_HI2425,0,SEM_B_1,1,2
A,30018516,"Fontaine, La Poya",12345-MEHLV11_ST8_2_HI2425,1,SEM_A_4,1,2
E,29063167,"Fontanil-Cornillon, Palluel",1234567-MGHS02_ST5_3_HI2425,1,SEM_E_1,1,2
B,29028177,"Grenoble, Oxford",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,1,SEM_B_2,1,2
5,29983199,"Gières, Université - Biologie",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_C5_2,1,2
E,29839792,"Grenoble, Louise Michel",12345-MGHLV10_ST0_17_HI2425,0,SEM_E_2,1,2
5,29983110,"Grenoble, Palais de Justice - Gare",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C5_1,1,2
A,29856673,"Le Pont-de-Claix, L'Etoile",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,0,SEM_A_3,1,2
42,29056638,"Meylan, La Détourbe",1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425-MFHS13_ST5_0_HI2425,1,SEM_42_1,1,2
6-HI2425,28793293,"Eybens, Maisons Neuves",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425,1,SEM_C6_3,1,2
E,29850502,"Fontanil-Cornillon, Palluel",1234567-MGHS12_ST5_4_HI2425,1,SEM_E_1,1,2
B,28900515,"Gières, Plaine des Sports",1234567-MGHD02_ST6_1_HI2425-MGHD12_ST6_2_HI2425,0,SEM_B_1,1,2
16,29773010,"Le Pont-de-Claix, Gendarmerie",12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,1,SEM_16_6,1,2
C,29070064,"Seyssins, Le Prisme",12345-MGHLV10_ST0_13_HI2425,1,SEM_C_2,1,2
7,29975054,"Saint-Martin-d'Hères, Henri Wallon",1234567-MEHS12_ST5_1_HI2425,0,SEM_C7_1,1,2
67,29056217,"Herbeys, Le Chollet",1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425-MFHS13_ST5_0_HI2425,1,SEM_67_1,1,2
E,29951395,"Fontanil-Cornillon, Palluel",12345-MGHLV12_ST0_1_HI2425,1,SEM_E_1,1,2
E,29034103,"Fontanil-Cornillon, Palluel",12345-MGHLV02_ST0_10_HI2425,1,SEM_E_1,1,2
7,29975088,"Saint-Martin-d'Hères, Henri Wallon",1234567-MEHS12_ST5_1_HI2425,0,SEM_C7_1,1,2
6-HI2425,28793316,"Grenoble, Oxford",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425,0,SEM_C6_4,1,2
3,29740287,"Grenoble, Victor Hugo",12345-MEHLV11_ST8_1_HI2425-MEHLV11_ST8_2_HI2425-MEHLV12_ST8_2_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_2_HI2425-MEHW12_ST11_3_HI2425,0,SEM_C3_1,1,2
45,29608581,"Varces-Allières-et-Risset, Rond-Point de l'Europe",12345-MFHLV05_ST0_0_HI2425-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,0,SEM_45_6,1,2
E,29034056,"Fontanil-Cornillon, Palluel",12345-MGHLV02_ST0_10_HI2425,1,SEM_E_1,1,2
17,29236698,"Meylan, Lycée du Grésivaudan",12345-MAHLVI09_ST21_0_HI2425,0,SEM_17_1,1,2
A,29847288,"Fontaine, La Poya",12345-MEHLV10_ST0_3_HI2425,1,SEM_A_4,1,2
50,29056408,"Fontaine, La Poya",12345-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,0,SEM_50_2,1,2
A,30018795,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_2_HI2425,0,SEM_A_3,1,2
8,29782890,"Gières, Université - IUT-STAPS",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C8_4,1,2
E,29273261,"Grenoble, Louise Michel",12345-MGHLV10_ST0_13_HI2425,0,SEM_E_2,1,2
8,29782764,"Grenoble, Victor Hugo - Belgrade",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C8_1,1,2
5,29656267,"Grenoble, Palais de Justice - Gare",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,0,SEM_C5_1,1,2
B,29028301,"Grenoble, Oxford",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,1,SEM_B_2,1,2
84,29021393,"Le Touvet, Grandes Terres",12345-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,0,SEM_84_2,1,2
E,29850526,"Fontanil-Cornillon, Palluel",1234567-MGHS12_ST5_4_HI2425,1,SEM_E_1,1,2
5,29693584,"Grenoble, Palais de Justice - Gare",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,0,SEM_C5_1,1,2
3,29552611,"Grenoble, Victor Hugo",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,0,SEM_C3_1,1,2
C,29069907,"Saint-Martin-d'Hères, Université - Condillac",12345-MGHLV10_ST0_13_HI2425,0,SEM_C_1,1,2
5,29308525,"Grenoble, Palais de Justice - Gare",1234567-MSHDF02_ST6_4_HI2425-MSHDF11_ST6_0_HI2425-MSHDF12_ST6_0_HI2425,0,SEM_C5_1,1,2
6-HI2425,29894883,"Seyssins, Le Prisme",1234567-MSHDF12_ST6_0_HI2425,1,SEM_C6_3,1,2
18,29401618,"Meylan, Lycée du Grésivaudan",1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,1,SEM_18_4,1,2
D,28900285,"Grenoble, Gares",12345-MGHLV02_ST0_10_HI2425-MGHLV09_ST0_16_HI2425-MGHLV12_ST0_1_HI2425,1,SEM_D_5,1,2
E,29273472,"Fontanil-Cornillon, Palluel",12345-MGHLV10_ST0_13_HI2425,1,SEM_E_1,1,2
E,29951369,"Fontanil-Cornillon, Palluel",12345-MGHLV12_ST0_1_HI2425,1,SEM_E_1,1,2
6-HI2425nav,30027852,"Grenoble, Grand'place",1234567-MEHS12_ST5_1_HI2425,0,,1,2
B,29829473,"Gières, Plaine des Sports",12345-MGHLV09_ST0_15_HI2425,0,SEM_B_1,1,2
5,29983293,"Grenoble, Palais de Justice - Gare",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C5_1,1,2
A,29856918,"Le Pont-de-Claix, L'Etoile",12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425,0,SEM_A_3,1,2
A,29542768,"Le Pont-de-Claix, L'Etoile",12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,0,SEM_A_3,1,2
6-HI2425,29930422,"Seyssins, Le Prisme",1234567-MSHSAH12_ST5_0_HI2425,1,SEM_C6_3,1,2
E,29835213,"Fontanil-Cornillon, Palluel",12345-MGHLV09_ST0_15_HI2425-MGHLV09_ST0_16_HI2425,1,SEM_E_1,1,2
6-HI2425,29926760,"Grenoble, Oxford",12345-MSHLVH12_ST8_2_HI2425-MSHLW12_ST11_2_HI2425,0,SEM_C6_2,1,2
B,29843185,"Gières, Plaine des Sports",12345-MGHLV10_ST0_17_HI2425,0,SEM_B_1,1,2
2,29322813,"Grenoble, Louise Michel",12345-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,1,SEM_C2_1,1,2
8,30046085,"Gières, Université - IUT-STAPS",12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,0,SEM_C8_4,1,2
3,29552030,"Échirolles, Centre du graphisme",1234567-MEHS02_ST5_1_HI2425-MEHS12_ST5_1_HI2425,1,SEM_C3_2,1,2
14,29088847,"Grenoble, Gares",12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,1,SEM_C14_6,1,2
